Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,LowCI,HighCI,Confidence Interval,Quartile Range,Suppression Flag
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Utah,Utah,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,31.3,28.4,34.3,28.4 - 34.3,28.3-34.8,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Vermont,Vermont,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,34.2,29.1,39.6,29.1 - 39.6,28.3-34.8,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Virginia,Virginia,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,27.9,23.6,32.5,23.6 - 32.5,26.3-28.2,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Washington,Washington,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,25,22.5,27.6,22.5 - 27.6,23.8-26.2,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,West Virginia,West Virginia,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,34.8,29.7,40.1,29.7 - 40.1,28.3-34.8,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Wisconsin,Wisconsin,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,26.9,23.2,30.8,23.2 - 30.8,26.3-28.2,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Wyoming,Wyoming,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,32.1,27.3,37.1,27.3 - 37.1,28.3-34.8,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12,11.5,12.5,11.5 - 12.5,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,21.8,19.8,24,19.8 - 24.0,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,17.2,15.8,18.7,15.8 - 18.7,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,40 - 49 years,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,13.5,12.4,14.8,12.4 - 14.8,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,50 - 59 years,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,9.5,8.5,10.6,8.5 - 10.6,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,60 - 69 years,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,6,5.2,6.9,5.2 - 6.9,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,70 - 79 years,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,3.2,2.5,3.9,2.5 - 3.9,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,80 years and above,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,3.6,2,6,2.0 - 6.0,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Sex,United States,Male,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,9.5,8.8,10.2,8.8 - 10.2,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Sex,United States,Female,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,14.3,13.6,14.9,13.6 - 14.9,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Did not experience symptoms of anxiety/depression in the past 4 weeks,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,3.3,2.9,3.7,2.9 - 3.7,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Experienced symptoms of anxiety/depression in past 4 weeks,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,24.3,23.4,25.3,23.4 - 25.3,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,Hispanic or Latino,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,14,12.5,15.6,12.5 - 15.6,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.5,10.9,12,10.9 - 12.0,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.7,10.8,14.7,10.8 - 14.7,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,7.5,5.8,9.5,5.8 - 9.5,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,16.5,13.9,19.5,13.9 - 19.5,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,Less than a high school diploma,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.7,9.5,16.5,9.5 - 16.5,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,High school diploma or GED,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,9.7,8.7,10.8,8.7 - 10.8,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,Some college/Associate's degree,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,15,14.1,15.9,14.1 - 15.9,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Education,United States,Bachelor's degree or higher,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.2,10.6,11.7,10.6 - 11.7,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Alabama,Alabama,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,10.3,7.6,13.6,7.6 - 13.6,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Alaska,Alaska,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.5,9.1,14.3,9.1 - 14.3,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Arizona,Arizona,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.6,9.5,14,9.5 - 14.0,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Arkansas,Arkansas,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.8,9.2,14.9,9.2 - 14.9,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,California,California,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,14.3,12.1,16.7,12.1 - 16.7,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Colorado,Colorado,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.5,10.2,15.1,10.2 - 15.1,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Connecticut,Connecticut,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.2,8.8,14.1,8.8 - 14.1,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Delaware,Delaware,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,15.3,11,20.4,11.0 - 20.4,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,District of Columbia,District of Columbia,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,18.5,13,25,13.0 - 25.0,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Florida,Florida,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,10.9,8.7,13.5,8.7 - 13.5,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Georgia,Georgia,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,16.1,12.1,20.9,12.1 - 20.9,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Hawaii,Hawaii,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,7,4.8,9.7,4.8 - 9.7,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Idaho,Idaho,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.5,9.4,16.2,9.4 - 16.2,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Illinois,Illinois,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,10.7,8.8,12.9,8.8 - 12.9,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Indiana,Indiana,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.5,10.4,14.8,10.4 - 14.8,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Iowa,Iowa,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,8.5,6.7,10.7,6.7 - 10.7,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Kansas,Kansas,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.4,9.1,14,9.1 - 14.0,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Kentucky,Kentucky,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.6,9,17,9.0 - 17.0,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Louisiana,Louisiana,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.4,9.3,16,9.3 - 16.0,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Maine,Maine,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.6,7.8,16.4,7.8 - 16.4,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Maryland,Maryland,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.2,8.7,14,8.7 - 14.0,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Massachusetts,Massachusetts,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.5,8.8,14.7,8.8 - 14.7,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Michigan,Michigan,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,9.8,7.9,12.1,7.9 - 12.1,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Minnesota,Minnesota,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,10.4,8.1,13.1,8.1 - 13.1,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Mississippi,Mississippi,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,13.5,9.5,18.5,9.5 - 18.5,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Missouri,Missouri,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.6,9.6,16.1,9.6 - 16.1,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Montana,Montana,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.7,8.7,15.2,8.7 - 15.2,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Nebraska,Nebraska,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,8.3,6.4,10.6,6.4 - 10.6,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Nevada,Nevada,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.3,9.8,15.2,9.8 - 15.2,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Hampshire,New Hampshire,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,8.9,6.3,12.1,6.3 - 12.1,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Jersey,New Jersey,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,8.8,6.8,11.2,6.8 - 11.2,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Mexico,New Mexico,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,10,7.6,12.9,7.6 - 12.9,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New York,New York,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,9.4,6.8,12.5,6.8 - 12.5,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,North Carolina,North Carolina,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,15,11,19.9,11.0 - 19.9,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,North Dakota,North Dakota,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,4.1,2.3,6.5,2.3 - 6.5,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Ohio,Ohio,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,15.2,11.5,19.6,11.5 - 19.6,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Oklahoma,Oklahoma,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,16.5,12.9,20.7,12.9 - 20.7,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Oregon,Oregon,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.9,11,15,11.0 - 15.0,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,11.5,8.7,14.9,8.7 - 14.9,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Rhode Island,Rhode Island,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,9,5.5,13.5,5.5 - 13.5,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,South Carolina,South Carolina,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,10,7.4,13,7.4 - 13.0,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,South Dakota,South Dakota,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,7.5,5.2,10.3,5.2 - 10.3,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Tennessee,Tennessee,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,13.9,10.9,17.4,10.9 - 17.4,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Texas,Texas,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,10.7,9,12.7,9.0 - 12.7,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Utah,Utah,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,17.9,14.8,21.3,14.8 - 21.3,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Vermont,Vermont,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.8,8.4,18.4,8.4 - 18.4,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Virginia,Virginia,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,10.2,7,14.3,7.0 - 14.3,10.1-11.6,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Washington,Washington,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,13.4,11.2,15.8,11.2 - 15.8,13.0-18.5,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,West Virginia,West Virginia,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.9,9.1,17.6,9.1 - 17.6,11.7-12.9,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Wisconsin,Wisconsin,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,8.8,6.6,11.4,6.6 - 11.4,4.1-10.0,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Wyoming,Wyoming,3 (Oct 28 � Dec 21),20,Nov 25 - Dec 7,11/25/2020 12:00:00 AM,12/07/2020 12:00:00 AM,12.4,8.3,17.6,8.3 - 17.6,11.7-12.9,
"Took Prescription Medication for Mental Health, Last 4 Weeks",National Estimate,United States,United States,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,21.8,21.1,22.5,21.1 - 22.5,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,18 - 29 years,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,19.9,17.7,22.3,17.7 - 22.3,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,30 - 39 years,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,22.1,20.6,23.6,20.6 - 23.6,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,40 - 49 years,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,22.2,20.9,23.5,20.9 - 23.5,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,50 - 59 years,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,23.6,21.8,25.3,21.8 - 25.3,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,60 - 69 years,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,22.4,21.1,23.7,21.1 - 23.7,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,19.6,17.9,21.3,17.9 - 21.3,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,21,15.8,27,15.8 - 27.0,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Sex,United States,Male,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,16,15.2,16.9,15.2 - 16.9,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Sex,United States,Female,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,27,26.2,27.9,26.2 - 27.9,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Did not experience symptoms of anxiety/depression in the past 4 weeks,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,12.5,11.9,13.1,11.9 - 13.1,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Presence of Symptoms of Anxiety/Depression,United States,Experienced symptoms of anxiety/depression in past 4 weeks,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,34.5,33.2,35.8,33.2 - 35.8,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,Hispanic or Latino,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,18.2,16.1,20.5,16.1 - 20.5,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,24.1,23.3,24.9,23.3 - 24.9,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,16.9,14.9,19,14.9 - 19.0,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,9.2,7.3,11.4,7.3 - 11.4,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,26.6,23,30.6,23.0 - 30.6,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Education,United States,Less than a high school diploma,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,19.7,16,23.7,16.0 - 23.7,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Education,United States,High school diploma or GED,3 (Oct 28 � Dec 21),21,Dec 9 - Dec 21,12/09/2020 12:00:00 AM,12/21/2020 12:00:00 AM,21.2,19.8,22.7,19.8 - 22.7,,
